business_id,business_name,business_address,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,violation_id,violation_description,risk_category
"2632","MARTHA & BROS COFFEE CO","745 CORTLAND Ave","94110","37.738927","-122.414757","(37.738927, -122.414757)","14155647779","2632_20170829","8/29/17","87","2632_20170829_103112","No hot water or running water","High Risk"
"13427","Extreme Pizza","3911 Alemany Bl.","94132","37.711185","-122.46779","(37.711185, -122.46779)","14150999800","13427_20160803","8/3/16","94","13427_20160803_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"782","MONTE CRISTO SOCIAL CLUB","136 MISSOURI St","94107","37.764627","-122.396764","(37.764627, -122.396764)","14150770519","782_20180413","4/13/18","92","782_20180413_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"5168","CONGREGATION SHERITH ISRAEL","2266 CALIFORNIA St","94115","37.789225","-122.431643","(37.789225, -122.431643)","14155341720","5168_20180809","8/9/18","89","5168_20180809_103109","Unclean or unsanitary food contact surfaces","High Risk"
"56","CAFE X + O","1799 Church St","94131","37.742325","-122.426476","(37.742325, -122.426476)","14155823535","56_20160802","8/2/16","90","56_20160802_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"4859","7-ELEVEN STORE 2230-23342E","3080 SAN JOSE Ave","94112","37.709683","-122.457571","(37.709683, -122.457571)","14150999200","4859_20160729","7/29/16","92","4859_20160729_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
"562","DESTINO RESTAURANT","1815 MARKET St","94103","37.771437","-122.423892","(37.771437, -122.423892)","14155649016","562_20160810","8/10/16","98","562_20160810_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"7765","HILDA'S MART & BAKE SHOP","145 PERSIA Ave","94112","37.722477","-122.434488","(37.722477, -122.434488)","14155333122","7765_20160804","8/4/16","91","7765_20160804_103139","Improper food storage","Low Risk"
"7111","OAK FAIR MARKET","999 OAK St","94117","37.773285","-122.435709","(37.773285, -122.435709)","14155866082","7111_20180605","6/5/18","98","7111_20180605_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"33851","Thee Parkside","1600 17th St","94107","37.764987","-122.399872","(37.764987, -122.399872)","14155251330","33851_20161018","10/18/16","85","33851_20161018_103114","High risk vermin infestation","High Risk"
"4700","STEWART'S MARKET","2498 SUTTER St","94115","37.785093","-122.441498","(37.785093, -122.441498)","14155471455","4700_20180817","8/17/18","98","4700_20180817_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"1347","CREPES ON COLE","100 CARL St","94117","37.765778","-122.450184","(37.765778, -122.450184)","14155661800","1347_20171201","12/1/17","92","1347_20171201_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"63121","Sodini's Restaurant","510 Green St","94133","37.799697","-122.407614","(37.799697, -122.407614)","14155290499","63121_20160803","8/3/16","91","63121_20160803_103103","High risk food holding temperature","High Risk"
"64154","Yummy Dim Sum & Fast Food, LLC","930 Stockton St","94108","37.794457","-122.407896","(37.794457, -122.407896)","14155982783","64154_20160927","9/27/16","81","64154_20160927_103103","High risk food holding temperature","High Risk"
"5053","JAVA TRADING CO","100 5th St","94103","37.782659","-122.406555","(37.782659, -122.406555)","14155249723","5053_20160609","6/9/16","91","5053_20160609_103148","No thermometers or uncalibrated thermometers","Low Risk"
"943","EL CASTILLITO TAQUERIA INC.","136 CHURCH St","94114","37.768776","-122.429095","(37.768776, -122.429095)","14155623428","943_20180426","4/26/18","76","943_20180426_103120","Moderate risk food holding temperature","Moderate Risk"
"6019","KIMOCHI HOME","1531 SUTTER St","94115","37.786944","-122.426377","(37.786944, -122.426377)","14155926821","6019_20180613","6/13/18","96","6019_20180613_103129","Insufficient hot water or running water","Moderate Risk"
"5179","Tenderloin Children's Playground","570 Ellis St","94109","37.784564","-122.415617","(37.784564, -122.415617)","14155292162","5179_20171024","10/24/17","89","5179_20171024_103161","Low risk vermin infestation","Low Risk"
"62000","Cafe Encore","488 Post St","94109","37.788128","-122.409705","(37.788128, -122.409705)","14155436549","62000_20170803","8/3/17","96","62000_20170803_103141","Improper food labeling or menu misrepresentation","Low Risk"
"68504","The Fitzgerald Hotel","620 Post St","94109","37.787848","-122.412123","(37.787848, -122.412123)","14155758100","68504_20161107","11/7/16","98","68504_20161107_103157","Food safety certificate or food handler card not available","Low Risk"
"2385","CAFE INTERNATIONAL","508 HAIGHT St","94117","37.772097","-122.430814","(37.772097, -122.430814)","14155557390","2385_20160803","8/3/16","96","2385_20160803_103116","Inadequate food safety knowledge or lack of certified food safety manager","Moderate Risk"
"845","Cafe Jacqueline","1454 Grant Ave","94133","37.800428","-122.407517","(37.800428, -122.407517)","14155985565","845_20160729","7/29/16","94","845_20160729_103131","Moderate risk vermin infestation","Moderate Risk"
"7538","FREDS LIQUOR & DELI","151 06th St","94103","37.774722","-122.406761","(37.774722, -122.406761)","14155547337","7538_20160928","9/28/16","96","7538_20160928_103142","Unclean nonfood contact surfaces","Low Risk"
"4959","THAT'S IT MARKET","2699 Mission St","94110","37.753973","-122.418576","(37.753973, -122.418576)","14155289833","4959_20180718","7/18/18","86","4959_20180718_103153","Inadequate dressing rooms or improper storage of personal items","Low Risk"
"4372","CLUB PUERTORRIQUENO OF SF INC.","3249A MISSION St","94110","37.744901","-122.420273","(37.744901, -122.420273)","14150706215","4372_20160226","2/26/16","100","","",""
"14303","Mango Medley","3911 Judah St.","94122","37.760454","-122.503939","(37.760454, -122.503939)","14155683228","14303_20180621","6/21/18","84","14303_20180621_103139","Improper food storage","Low Risk"
"7112","NICK'S SUPER MARKET","144 PAGE St","94117","37.774017","-122.423184","(37.774017, -122.423184)","14155867928","7112_20180611","6/11/18","100","","",""
"5805","ORTEGA ELEMENTARY SCHOOL","400  St","94132","37.716156","-122.466248","(37.716156, -122.466248)","14155464726","5805_20170919","9/19/17","94","5805_20170919_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"63256","Viva Goa Indian Cuisine","2420 LOMBARD St","94123","37.799188","-122.441423","(37.799188, -122.441423)","14155699014","63256_20180509","5/9/18","87","63256_20180509_103138","Improper storage use or identification of toxic substances","Low Risk"
"5301","Tacos San Buena","2598 Harrison St","94110","37.749851","-122.415121","(37.749851, -122.415121)","14155550404","5301_20160201","2/1/16","92","5301_20160201_103157","Food safety certificate or food handler card not available","Low Risk"
"5213","MEALS ON WHEELS OF SF, INC.","1375 FAIRFAX Ave","94124","37.739891","-122.3848","(37.739891, -122.3848)","14155921111","5213_20160707","7/7/16","96","5213_20160707_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"5214","San Francisco Christian Academy","302 Eddy St","94102","37.783988","-122.412681","(37.783988, -122.412681)","14155672992","5214_20171024","10/24/17","100","","",""
"63773","Irish Times Bar and Grill","500 Sacramento St","94111","37.79407","-122.401269","(37.79407, -122.401269)","14155373799","63773_20160315","3/15/16","92","63773_20160315_103148","No thermometers or uncalibrated thermometers","Low Risk"
"1274","MORNING DUE","3698 17th St","94104","37.762939","-122.428473","(37.762939, -122.428473)","14155627156","1274_20180809","8/9/18","86","1274_20180809_103145","Improper storage of equipment utensils or linens","Low Risk"
"4841","STARBUCKS COFFEE #9215","350 PARNASSUS Ave","94117","37.764027","-122.456159","(37.764027, -122.456159)","14155240256","4841_20171205","12/5/17","100","","",""
"1207","TAQUERIA LA PAZ","305 TURK St","94102","37.782732","-122.414139","(37.782732, -122.414139)","14155677550","1207_20180605","6/5/18","82","1207_20180605_103132","Improper thawing methods","Moderate Risk"
"3899","FIREWOOD CAFE","4248 18th St","94110","37.760788","-122.436913","(37.760788, -122.436913)","14155250999","3899_20180618","6/18/18","94","3899_20180618_103131","Moderate risk vermin infestation","Moderate Risk"
"36840","Four Barrel Coffee","375 Valencia St","94103","37.766994","-122.422035","(37.766994, -122.422035)","14155996594","36840_20180614","6/14/18","82","36840_20180614_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"1191","TEKKA JAPANESE RESTAURANT","0537 BALBOA St","94118","37.77714","-122.464412","(37.77714, -122.464412)","14150521330","1191_20180710","7/10/18","86","1191_20180710_103103","High risk food holding temperature","High Risk"
"64484","Twirl and Dip","335 Martin Luther King Jr Dr","94118","37.777122","-122.419639","(37.777122, -122.419639)","14155540358","64484_20180614","6/14/18","94","64484_20180614_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"3331","HARVEY'S","500 CASTRO St","94114","37.760698","-122.435015","(37.760698, -122.435015)","14155434278","3331_20151211","12/11/15","85","3331_20151211_103131","Moderate risk vermin infestation","Moderate Risk"
"276","CORSAGNA","1668 UNION St","94123","37.79826","-122.426748","(37.79826, -122.426748)","14155770527","276_20180507","5/7/18","100","","",""
"64660","Haight Street Market","1530 Haight St","92672","37.769957","-122.447533","(37.769957, -122.447533)","14155250643","64660_20170222","2/22/17","87","64660_20170222_103109","Unclean or unsanitary food contact surfaces","High Risk"
"4335","ASIA SF LLC","201 09th St","94103","37.775025","-122.413093","(37.775025, -122.413093)","14155256789","4335_20171026","10/26/17","82","4335_20171026_103103","High risk food holding temperature","High Risk"
"902","MARCELLO'S PIZZA","420 CASTRO St","94114","37.762057","-122.435145","(37.762057, -122.435145)","14155863900","902_20170630","6/30/17","94","902_20170630_103141","Improper food labeling or menu misrepresentation","Low Risk"
"5019","PEET'S COFFEE & TEA","2300 16th St #240","94103","37.765708","-122.409002","(37.765708, -122.409002)","14155566713","5019_20170428","4/28/17","98","5019_20170428_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"64636","Chinatown YMCA (Kitchen)","855 Sacramento St","94108","37.793234","-122.406932","(37.793234, -122.406932)","14155579622","64636_20171031","10/31/17","88","64636_20171031_103151","Inadequate or unsanitary refuse containers or area or no garbage service","Low Risk"
"2971","ST MARY'S HOSPITAL CAFETERIA","450 STANYAN St L-B","94117","37.773657","-122.454417","(37.773657, -122.454417)","14155755666","2971_20180112","1/12/18","100","","",""
"63992","Thai Cottage Restaurant","4041 JUDAH St","94122","37.760413","-122.50555","(37.760413, -122.50555)","14155670820","63992_20180718","7/18/18","81","63992_20180718_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"1542","I LUV TERIYAKI AND SUSHI","270 Potrero Ave","94103","37.766293","-122.407671","(37.766293, -122.407671)","14155432005","1542_20170705","7/5/17","83","1542_20170705_103133","Foods not protected from contamination","Moderate Risk"
"65007","Pause","1666 Market St.","94102","37.773344","-122.421638","(37.773344, -122.421638)","14155408984","65007_20171102","11/2/17","90","65007_20171102_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"6748","West Portal Nutrition Center","163 West Portal Ave","94127","37.739147","-122.467661","(37.739147, -122.467661)","14155660700","6748_20171030","10/30/17","100","","",""
"155","CAFE COLE","609 Cole St","94117","37.769303","-122.450724","(37.769303, -122.450724)","14155667771","155_20180821","8/21/18","90","155_20180821_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"68963","West of Pecos","550 Valencia St","94110","37.764087","-122.421881","(37.764087, -122.421881)","14155257000","68963_20160405","4/5/16","90","68963_20160405_103150","Improper or defective plumbing","Low Risk"
"4249","Cafe Du Soleil","200 FILLMORE St","94117","37.771368","-122.430248","(37.771368, -122.430248)","14155938637","4249_20160304","3/4/16","92","4249_20160304_103143","Inadequate warewashing facilities or equipment","Low Risk"
"929","Cafe Ethiopia","878 Valencia St","94110","37.758832","-122.421359","(37.758832, -122.421359)","14155319097","929_20180813","8/13/18","89","929_20180813_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"63077","Aroma Tea Shop","845 Washington St","94108","37.795033","-122.407368","(37.795033, -122.407368)","14155366588","63077_20170706","7/6/17","96","","",""
"5271","McCALL ASSOCIATES","2720 17th St","94110","37.764359","-122.410594","(37.764359, -122.410594)","14155439871","5271_20170516","5/16/17","94","5271_20170516_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"69465","La Corneta","2731 MISSION St","94110","37.753336","-122.418494","(37.753336, -122.418494)","14155647001","69465_20160302","3/2/16","94","69465_20160302_103139","Improper food storage","Low Risk"
"71328","Fable","558 CASTRO St","94114","37.759928","-122.434945","(37.759928, -122.434945)","14155552404","71328_20180619","6/19/18","92","71328_20180619_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"6015","Telegraph Hill Senior Meals Program","660 Lombard St","94133","37.802918","-122.412494","(37.802918, -122.412494)","14155426443","6015_20170213","2/13/17","98","6015_20170213_103150","Improper or defective plumbing","Low Risk"
"7405","TRADER JOE'S","3 MASONIC Ave","94118","37.783444","-122.447294","(37.783444, -122.447294)","14155349964","7405_20171101","11/1/17","89","7405_20171101_103107","Improper reheating of food","High Risk"
"2136","STARBUCKS COFFEE CO.","100 WEST PORTAL Ave","94122","37.739514","-122.46733","(37.739514, -122.46733)","14155668370","2136_20171030","10/30/17","98","2136_20171030_103138","Improper storage use or identification of toxic substances","Low Risk"
"5993","JACKIE CHAN SENIOR CENTER","5757 Geary Blvd","94121","37.780174","-122.481229","(37.780174, -122.481229)","14155661890","5993_20160815","8/15/16","100","","",""
"3345","BAR NONE-SF, LLC","1980 UNION St","94123","37.797578","-122.431883","(37.797578, -122.431883)","14155920300","3345_20170524","5/24/17","80","3345_20170524_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"2627","BURGERMEISTER","138 Church St","94114","37.768776","-122.429095","(37.768776, -122.429095)","14155432874","2627_20180530","5/30/18","89","2627_20180530_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
